left_elbow_angle,right_elbow_angle,trunk_lean_angle,left_upper_arm_vertical,right_upper_arm_vertical,left_shoulder_angle,right_shoulder_angle,elbow_symmetry_ratio,left_forearm_neutral,right_forearm_neutral,_video,_frame_idx
137.1524198834001,139.25162513730083,1.173595905303955,3.760999917984009,8.720101356506348,1.3119424435458678,8.93131415823929,0.01518939604334302,32.49192695806358,56.6250783660167,hammer curl_10.mp4,81
57.56117369803528,87.28350579002749,3.6723172664642334,13.432893753051758,15.103297233581543,8.450732249767867,12.717041364984665,0.41040281489168184,50.32685541167477,76.31819912716982,hammer curl_10.mp4,51
69.24256537800777,96.46248526807072,2.09578013420105,12.957254409790039,20.497758865356445,10.161343871790722,19.177571017862387,0.3285345833930033,65.62855781688181,72.8963223227026,hammer curl_10.mp4,54
67.77987580033725,95.53557418497273,5.4200758934021,10.488656044006348,13.666017532348633,3.9765564646726848,9.357526296009079,0.3399029104366068,60.08470727245435,80.15719237719101,hammer curl_10.mp4,57
71.70687827123622,87.4816781963894,3.539461135864258,8.329025268554688,10.74525260925293,3.8464928138079486,8.139550605608923,0.19819012465712402,52.43957606169871,82.34549545843122,hammer curl_10.mp4,60
77.0938641006,91.62590333516954,2.5949528217315674,8.790071487426758,7.630106449127197,5.602906038629309,5.608674574157684,0.17226243795175672,59.13112446435934,75.4468026432802,hammer curl_10.mp4,63
92.20083752122427,112.2378050942052,2.129089117050171,7.176289081573486,9.32206916809082,3.8762608437260946,8.366611756173679,0.19601937595205585,58.775996815501536,73.41954222242825,hammer curl_10.mp4,66
106.28827637361944,130.8084972284492,0.764397382736206,5.775352954864502,9.006081581115723,3.148399978474535,10.067025965961115,0.20683723765877363,45.159354847341184,66.61188996070689,hammer curl_10.mp4,69
112.42995810089094,140.07580064123104,1.0697593688964844,6.16754150390625,7.841074466705322,3.30973302086442,8.678920072124878,0.21897197654469439,59.790678284067944,61.606275660393166,hammer curl_10.mp4,72
122.91813009425489,146.30940601659563,1.7408238649368286,5.0566792488098145,7.679021835327148,2.1429277601233885,7.174933032838214,0.17376585070191128,55.71600682019276,65.47546442211754,hammer curl_10.mp4,75
129.50819850968682,146.54500619010383,0.6783252358436584,4.449427604675293,9.385992050170898,1.9662263139383926,10.576483038369558,0.12343133418026887,44.93445468624297,57.64152977186056,hammer curl_10.mp4,78
137.1524198834001,139.25162513730083,1.173595905303955,3.760999917984009,8.720101356506348,1.3119424435458678,8.93131415823929,0.01518939604334302,32.49192695806358,56.6250783660167,hammer curl_10.mp4,81
170.39763530031158,166.42016388795173,0.8842353820800781,1.4528813362121582,7.2373151779174805,5.508794796158625,12.852049127511451,0.02361794074983936,77.76474922500077,54.71132319075351,hammer curl_11.mp4,0
158.48054745698215,155.51934519223028,0.6312063932418823,4.5019097328186035,8.178792953491211,8.582153702374809,13.285966483169556,0.018861167370270455,82.74828461089045,73.56292639632659,hammer curl_11.mp4,3
141.3479570155087,133.5828365069029,0.9908806681632996,4.439986705780029,8.743432998657227,7.893940342036897,13.970776919750833,0.05648781941898271,87.81320116319044,82.54491416734335,hammer curl_11.mp4,6
55.383635886829396,92.4339794279154,0.8836234211921692,6.615861892700195,6.091031551361084,10.512622647586078,11.554608615261953,0.501298082264357,89.12415407674992,86.08523941844449,hammer curl_11.mp4,9
22.799006043111905,59.03174463921994,0.4906231462955475,6.3750834465026855,8.124794960021973,10.782350504063265,13.388560294886878,0.8855531274976091,87.27373598829057,87.23862246434122,hammer curl_11.mp4,12
15.787755287421307,39.0211951868328,0.5074841976165771,6.866454601287842,6.958138465881348,11.148958407761855,12.068803079229152,0.8477972921712903,84.53430800611659,85.25542120116624,hammer curl_11.mp4,15
30.86607618283564,43.9082127317542,0.34877410531044006,5.853214263916016,9.659836769104004,10.182634603645075,14.567758016850323,0.3488401357802493,87.6496722649762,85.37680385318203,hammer curl_11.mp4,18
29.58765792187767,53.84127637251533,0.5317441821098328,6.080800533294678,9.7659330368042,10.221928914157871,14.830382000190696,0.5814198312795101,87.10861448485322,87.02262644567554,hammer curl_11.mp4,21
79.37920525514012,97.77501707809081,0.04537558928132057,5.03230094909668,10.453008651733398,9.66723143259832,14.964203055379352,0.2076813251263949,88.9859502484378,86.31942127377131,hammer curl_11.mp4,24
154.64479548969499,122.96381220329151,0.12122524529695511,2.4717180728912354,10.694411277770996,7.289411288724336,15.04401093122096,0.22824208189855683,86.68993590059718,85.31699944895912,hammer curl_11.mp4,27
152.5287966163199,137.87763261775254,0.435950368642807,3.8677639961242676,10.344740867614746,7.937090044514441,15.081253399398545,0.10090109945023487,86.10863120109269,77.61764077740696,hammer curl_11.mp4,30
160.53354462455593,150.66139402296088,0.5007109642028809,1.9628276824951172,11.485342025756836,6.595257848360929,14.855178565697527,0.0634467298504299,85.22397165310858,69.94595251111863,hammer curl_11.mp4,33
164.7357851833228,165.05231158952557,0.38846728205680847,0.4695812463760376,8.129709243774414,3.62260900143405,12.821060189902825,0.0019195744740343743,80.02306483572552,59.24247321099541,hammer curl_11.mp4,36
170.38975638602648,168.0228601171106,0.2861241400241852,1.4919228553771973,8.271586418151855,2.4187275308354965,12.549668183897785,0.01398822711383117,75.33660451246091,47.3924105396733,hammer curl_11.mp4,39
34.049994229733876,170.8026204004158,0.2787206768989563,26.169109344482422,9.641191482543945,30.578698717076076,13.457043139563341,1.335131859728336,78.9256558992421,37.457899907291036,hammer curl_11.mp4,42
27.389530866804414,171.37094445404412,0.7297483682632446,20.809282302856445,10.879277229309082,25.92353254129776,14.545297355815636,1.448793210569839,78.4201173476942,29.50356771185848,hammer curl_11.mp4,45
34.385099144376106,174.4874711490747,0.842166543006897,29.600194931030273,10.347296714782715,34.85401985161066,13.910616642468037,1.341510489461253,77.00408577175364,32.00826637303432,hammer curl_11.mp4,48
35.15789289289886,171.81635510278517,1.1204415559768677,29.41091537475586,11.300867080688477,34.774234850575,14.47445933550924,1.32053589790297,73.35436298262798,34.39110106490554,hammer curl_11.mp4,51
5.674540808960879,171.6275930505744,0.9200741648674011,17.267162322998047,8.950579643249512,22.668508498027666,12.528715851284662,1.871980315511455,89.57940072779061,37.88456343409578,hammer curl_11.mp4,54
145.876834528389,168.517117627057,0.34225526452064514,4.683167934417725,7.212028980255127,9.696006472773803,11.3970664562346,0.14402492760085886,89.3423346788855,53.72508768918236,hammer curl_11.mp4,57
163.95656786491432,162.86033669378682,0.029313739389181137,1.7069361209869385,6.812871932983398,6.104962179333443,11.000649465869424,0.006708534080314686,81.73618352286088,58.346912079678866,hammer curl_11.mp4,60
154.51028047708965,145.17725180924407,0.21814027428627014,3.4954771995544434,8.08043098449707,7.571756164716827,12.27876720999152,0.06228506469150291,83.72698280420965,74.12869298531972,hammer curl_11.mp4,63
133.9914288052569,118.52093180288342,0.06800812482833862,3.8833465576171875,9.565828323364258,8.03186853236664,13.620225971794104,0.12253259179166494,87.4563178292076,82.88559301103892,hammer curl_11.mp4,66
39.80073424494021,80.70804303623682,0.26490598917007446,6.853015422821045,9.31792163848877,11.449554342971346,13.304707359773028,0.6789100298619686,85.72898390174926,83.60221206596431,hammer curl_11.mp4,69
17.61195373566923,43.51601999222262,0.12122072279453278,5.385705471038818,7.144718170166016,9.959452148561299,11.904596673060457,0.8475355774710956,77.39657233678588,83.36115407752877,hammer curl_11.mp4,72
23.44164969145765,28.820632190178188,0.31760939955711365,7.41898250579834,7.382923603057861,12.5471532065388,11.780371642968793,0.20584568086418098,80.75290174402147,82.5221125284685,hammer curl_11.mp4,75
29.639698179009095,26.329285851066437,0.3411242663860321,4.0799055099487305,7.921605110168457,9.277265890138493,12.357158411817359,0.11829452991906274,85.68617740744692,82.3806291985715,hammer curl_11.mp4,78
23.09600380749879,47.33508026538779,0.42922329902648926,1.268371343612671,7.1880388259887695,6.660823900331057,11.660283713343144,0.6883062152729286,88.830370600832,86.14146297565622,hammer curl_11.mp4,81
91.09078808293214,99.29601875146754,0.24353814125061035,4.978020191192627,7.021913528442383,9.361327208557796,11.6781138561727,0.0861953704142157,89.61161539146003,86.65526128706642,hammer curl_11.mp4,84
146.44224335535066,128.6442634151167,0.4229933023452759,5.320266246795654,7.394763469696045,9.197806914463852,11.96513710285721,0.1293991490108572,87.13141123827654,81.63762332153047,hammer curl_11.mp4,87
153.56095773663148,151.94811644588736,0.09308498352766037,2.407808780670166,8.59371280670166,6.773523269713442,12.822645239019412,0.010558385508252121,81.37284197791922,73.8326977276096,hammer curl_11.mp4,90
155.2395756262904,163.23345890002605,0.15933051705360413,2.815903663635254,6.294168949127197,7.407295967526667,10.986000142122558,0.05020131946571509,84.99528073469722,64.25981882944473,hammer curl_11.mp4,93
172.1971942267736,168.6887824458628,0.6205068230628967,0.9526088833808899,7.048032760620117,3.162545382493064,12.19823160649331,0.020584078084737584,65.11275542285945,37.01405275217788,hammer curl_11.mp4,96
172.1192496009533,173.0065273580063,0.2558673322200775,1.4039267301559448,6.252481460571289,3.299721102371558,11.231823844956688,0.005141764633584637,65.41620909835193,37.30324667224442,hammer curl_11.mp4,99
47.776348304281626,175.74872087864276,0.14563614130020142,6.705361366271973,7.81710147857666,11.442223095197951,12.158926168885122,1.1450382101851264,89.04304580472566,31.38325391877935,hammer curl_11.mp4,102
10.785252639790977,176.47446604208434,0.0919828936457634,13.782843589782715,8.217927932739258,18.35939315374829,12.520306353863045,1.7696193774996873,89.65447325264572,24.363407277092307,hammer curl_11.mp4,105
175.02937093664676,176.32277948483707,0.036099873483181,8.460307121276855,8.25820541381836,13.084458971771742,12.850006982286029,0.007362462683884157,85.88090131861136,33.643620555462704,hammer curl_11.mp4,108
171.5371691255499,175.69961845901,0.1117311343550682,0.7463013529777527,7.661827564239502,3.8058060252272115,12.315150454304044,0.023974702464072607,73.4359189262608,21.279681830684694,hammer curl_11.mp4,111
179.11751259999156,173.26419373432802,0.06140632554888725,0.7071284651756287,7.137660503387451,5.769558053851048,11.942614291117488,0.033221468427252834,70.12613452545244,29.541652962945253,hammer curl_11.mp4,114
174.85897719912262,169.05640893758056,0.2671211361885071,0.864591658115387,7.406646251678467,5.327227847131819,12.262762857585745,0.03374416205523062,67.19562019925876,30.725286409289268,hammer curl_11.mp4,117
166.4039851004382,160.3947844400279,0.08019759505987167,0.2890550494194031,7.828009605407715,4.83598207313782,12.556974523499061,0.03677615230228832,73.09253282075116,49.48117012442946,hammer curl_11.mp4,120
127.08389913255265,147.65140691519014,0.9659709930419922,2.873116970062256,7.894511699676514,6.746832371742848,13.443197691225452,0.14972598956075434,87.0304680294376,60.626734718617556,hammer curl_11.mp4,123
150.76870189752663,129.79824557846084,0.3897531032562256,2.7211453914642334,6.642050743103027,6.838850601391912,11.29724486780433,0.14948629200779653,85.92185163693844,79.81364466566642,hammer curl_11.mp4,126
119.2386902075161,92.18058849965287,0.8243916034698486,4.432741641998291,6.778210639953613,7.883888108169632,11.599992370509518,0.2559662664003377,87.96379287265147,80.55465262869896,hammer curl_11.mp4,129
29.360491337222744,45.49418758233632,0.7512418031692505,3.5400571823120117,6.0040082931518555,7.445818261346793,11.297994459513463,0.4310671417734969,87.52770116997628,84.25182148701984,hammer curl_11.mp4,132
0.09278741380920028,23.260808367738573,0.28909483551979065,3.5577728748321533,6.252110958099365,8.210615117013647,11.287111846506923,1.9841073872003017,84.7599943945781,79.8702410893427,hammer curl_11.mp4,135
20.5541957935355,20.893616229815613,0.25477859377861023,3.6941275596618652,6.8806352615356445,8.819689595089404,11.19760024204791,0.016378207664563334,83.29227382769366,80.26232527502277,hammer curl_11.mp4,138
22.776707246575118,16.398944777595535,0.01597556471824646,4.620444297790527,6.193874359130859,9.489329101269144,10.815178114943611,0.32559828053631995,83.1267332350838,78.49334435576193,hammer curl_11.mp4,141
21.988043377748312,26.12505141618989,0.03418179601430893,4.361027240753174,7.270841121673584,8.887719875768084,11.538570876837005,0.17197014892348195,80.99243204213263,80.7911392674322,hammer curl_11.mp4,144
32.63077298886719,51.55944237813305,0.07216823101043701,3.372443199157715,9.331344604492188,8.116990984070252,14.125467037888649,0.44966435367227403,83.86911815149384,85.80966501014403,hammer curl_11.mp4,147
36.131697825100105,82.71315856252915,0.39001744985580444,4.0496063232421875,7.326330184936523,8.481421375153996,12.406578848924624,0.7839036901268498,87.91651575215013,85.44725779369003,hammer curl_11.mp4,150
138.9508968372114,103.52520162608411,0.042942605912685394,5.307019233703613,8.21367073059082,9.651355700208933,12.329840480117205,0.2921994822222842,86.89008359485622,80.44515615379824,hammer curl_11.mp4,153
144.47605442374416,137.5939442841692,0.1945294886827469,3.327556848526001,9.908007621765137,7.115408181101818,13.802198626622555,0.04879717921863406,86.65699124388209,75.72396019541755,hammer curl_11.mp4,156
158.69728341838237,151.24817422354948,0.0595877543091774,1.2490577697753906,9.327959060668945,5.051288942498067,13.01576480514311,0.04806722609523484,74.05307384013012,41.89887944071849,hammer curl_11.mp4,159
166.35404165931948,160.86788069115454,0.6974878311157227,1.5375698804855347,7.553830146789551,6.662619657687789,11.020961857902552,0.033531744626137464,70.74954657111411,57.99324188994656,hammer curl_11.mp4,162
169.58128731926422,165.45244553407136,0.30475929379463196,0.007033939007669687,8.363197326660156,4.735613752461071,12.263663246339402,0.02464731983868803,61.94652072783865,25.956994966701902,hammer curl_11.mp4,165
177.55191395360498,170.98881573392455,0.2390184849500656,3.2444708347320557,7.61415958404541,7.329513582369494,11.867322595844545,0.03766043770875395,64.86325992012209,20.00454533932958,hammer curl_11.mp4,168
178.624702967311,170.80698013698193,0.1330500692129135,2.2027931213378906,9.36400032043457,6.5211927129211,13.196283747984833,0.04474535772416357,50.87003489603905,6.035529674356426,hammer curl_11.mp4,171
167.12607540417412,173.0605038223599,0.20110192894935608,14.794793128967285,9.61977767944336,19.259832117209946,13.576504976379509,0.03488925654667859,62.84865750066171,0.14815147554245683,hammer curl_11.mp4,174
21.51345605899525,173.73815658026479,0.13835351169109344,19.462125778198242,10.42253303527832,23.714984070650484,14.34561425333577,1.5592670243652687,81.15335657352091,3.0182991907374905,hammer curl_11.mp4,177
152.0714561125937,175.90523542777422,0.21478748321533203,18.429981231689453,9.1749267578125,22.68525029814372,13.897484760916,0.1453382507350954,88.59609754868478,3.765946821913639,hammer curl_11.mp4,180
166.79205282141635,173.50326997912092,0.6096282601356506,12.75849437713623,8.845029830932617,17.590574872836573,12.406213248553657,0.03944348751239417,64.9154955558676,3.1680689577200236,hammer curl_11.mp4,183
25.415030339375964,170.68187492876706,0.22471678256988525,20.266691207885742,9.034475326538086,24.159422465766713,13.206841082386683,1.4815822247755837,88.99659867776796,16.4609912969739,hammer curl_11.mp4,186
164.8730850208859,166.27833788884945,0.059849128127098083,2.021606206893921,6.993483543395996,6.7608581707167765,11.657934750400736,0.008487071295759437,81.26896173141118,35.69561627658387,hammer curl_11.mp4,189
154.23321508448555,153.25328086565767,0.05688861012458801,0.10870897769927979,8.471564292907715,4.370315294837913,12.58841475029999,0.006373835805698395,80.68260705966561,52.837679687891104,hammer curl_11.mp4,192
152.45359405312172,140.5822530625348,0.11260627955198288,3.013122320175171,9.1980562210083,7.153765978853075,13.32500793337121,0.0810231315208443,77.78483360329884,56.647579781031226,hammer curl_11.mp4,195
109.80347634303436,112.04852569581008,0.8236342668533325,5.96851921081543,6.962432861328125,9.385001225585054,11.787829772789562,0.02023916243390613,87.999605180816,78.10595076241624,hammer curl_11.mp4,198
86.88702317073789,86.02696441380903,0.1237659826874733,4.293560981750488,10.010721206665039,8.406674359465041,14.152966318604369,0.009947821676466006,87.02065345248872,85.86396168404738,hammer curl_11.mp4,201
69.3565009225807,36.10313450868745,0.38471564650535583,6.022037506103516,7.276710033416748,9.42022434460076,11.264528787373424,0.630636855094491,87.6158345174812,81.53418382014016,hammer curl_11.mp4,204
57.86329370430101,20.483480603675467,0.00961495004594326,6.963693141937256,7.773157596588135,10.966790696132687,11.542309292707419,0.9542144761107263,87.01248692501085,74.82598395562378,hammer curl_11.mp4,207
30.452276542236515,15.663743230350967,0.45792943239212036,5.804419040679932,7.709622383117676,10.836378900208814,11.4682229420252,0.6413620856618777,81.35800887227214,77.99391889836247,hammer curl_11.mp4,210
31.403310607232598,12.504401305857224,0.6750599145889282,7.624019145965576,8.558343887329102,12.927385532052885,12.18311023859921,0.8608469208681863,85.15794326521679,78.9705773857742,hammer curl_11.mp4,213
24.790243001873346,16.111010726951918,0.4112541675567627,4.244001865386963,8.50777816772461,9.068175527143474,12.279554042625465,0.42439932685020443,84.17851165150013,77.10832702473917,hammer curl_11.mp4,216
24.389122487880638,29.054368096807178,0.34106922149658203,1.860767126083374,8.056228637695312,6.881308726098091,12.17961433096449,0.17458611171865288,88.19574127765219,82.66202130101469,hammer curl_11.mp4,219
77.8005005375036,63.134436233348886,0.633352518081665,1.7340363264083862,11.269164085388184,6.843810392278479,14.938126118595772,0.20812531853617544,89.03964820244859,86.73617162571017,hammer curl_11.mp4,222
130.82529738464325,105.29254311534966,0.2841450572013855,1.7418289184570312,8.300034523010254,6.774623468913174,12.530195599941411,0.21627128399299722,88.09891490024033,72.91458549740605,hammer curl_11.mp4,225
138.96493453916204,119.89059507810924,0.5080279111862183,1.2768305540084839,8.4041166305542,6.454670347015494,12.34305956712441,0.147374402155944,86.4690858881391,72.28007030772665,hammer curl_11.mp4,228
150.74415773238687,137.30387821032258,0.6771459579467773,2.3038783073425293,11.159926414489746,7.396321169791345,14.643234533297424,0.09331970952745851,81.80337284334398,59.42894305167795,hammer curl_11.mp4,231
150.94997807620433,150.6039496486561,1.1952534914016724,0.6070226430892944,10.893655776977539,6.185451657286535,13.765964145353967,0.0022949687981775376,84.86262558046181,52.33169871122859,hammer curl_11.mp4,234
163.3741891279534,162.4303427020357,0.491570383310318,2.0561022758483887,9.935593605041504,7.1600157739576495,13.916780454812034,0.005793942893404744,77.86957849926287,46.96786068114307,hammer curl_11.mp4,237
165.12428161251657,166.18162062341085,0.7819278836250305,1.551554799079895,9.559066772460938,6.928010845258775,13.083810292436162,0.006382856470461165,75.08097436241404,30.861297093338457,hammer curl_11.mp4,240
169.17143479766096,167.88973117235625,0.7612333297729492,1.9878671169281006,10.80097484588623,7.158673074149212,14.244898050943375,0.0076051693562273325,68.46632013695059,18.945281942385687,hammer curl_11.mp4,243
172.71093862328524,170.58102764977272,0.18506471812725067,1.1744368076324463,10.448446273803711,3.933927926964737,14.961914829125286,0.012408743476498193,57.156484254677665,17.04882276780082,hammer curl_11.mp4,246
176.5358110013564,171.58361372592475,0.47576069831848145,2.9835386276245117,10.793425559997559,8.091700504683216,14.799101893100374,0.028451140175882024,54.508711638442676,4.307769233290927,hammer curl_11.mp4,249
169.95640652095886,172.39746417091757,0.7680725455284119,12.115602493286133,11.368318557739258,17.621285693741974,15.320217592601127,0.014260435525530812,74.00523914113037,9.614639339432571,hammer curl_11.mp4,252
167.15400146355597,174.43859204881,0.6576473116874695,13.459842681884766,10.223177909851074,18.650645369165872,14.043328238411723,0.04265075252570026,78.85723524572491,2.4045002467972214,hammer curl_11.mp4,255
174.70087489641674,173.78656087884212,0.7542939782142639,15.498956680297852,10.046123504638672,20.722775242282456,13.801239501670656,0.005247328446953,89.56139116634996,4.75047242032433,hammer curl_11.mp4,258
37.45755938791904,171.0672781218113,1.2176672220230103,30.32954216003418,10.580525398254395,35.76844935148508,13.63853040320176,1.2814753420216203,77.96475786563992,8.68810983119644,hammer curl_11.mp4,261
160.59429184811927,167.57644036639329,0.4769209623336792,3.0456631183624268,10.085469245910645,7.969841871551136,13.984844706500159,0.042551926987261346,71.06562205622366,6.474153781219604,hammer curl_11.mp4,264
168.3195917884997,163.64390665264486,0.7549630999565125,1.1962217092514038,9.30966567993164,6.570353424894829,12.867470074125075,0.028169875048378694,71.55638389434962,29.229864139460695,hammer curl_11.mp4,267
150.09856814579746,151.06803710685398,0.03459126874804497,2.90749454498291,9.426616668701172,7.8311792311508635,14.017803719287272,0.006438090705596154,82.8131425613813,45.60023919212353,hammer curl_11.mp4,270
147.99274360026064,127.93639173145492,0.3691783845424652,3.587740182876587,8.302528381347656,8.698858714784608,12.374413124264976,0.14537320855729458,81.93976174702823,68.7487976617297,hammer curl_11.mp4,273
84.67307726276411,94.91578680186292,0.42453113198280334,3.458061933517456,8.186259269714355,8.413982678033214,12.033422769723824,0.11406842615155535,88.66028052125708,79.69453684844082,hammer curl_11.mp4,276
79.80103642843744,58.80323004740169,0.2701777517795563,3.8517770767211914,7.877479553222656,8.49153410637333,11.71249947342726,0.30298932226153363,87.93503888856299,84.41126010603544,hammer curl_11.mp4,279
42.78043604878315,23.055182498296958,0.1815817654132843,5.386653900146484,7.038326740264893,9.751147031747601,10.763166042784302,0.5992274086824397,87.5853336063722,80.1690311486123,hammer curl_11.mp4,282
18.396145833130447,13.61791990279933,0.3837437629699707,4.248245716094971,6.695093154907227,8.933117759779524,10.28378689969966,0.29850791022575157,84.67670999631576,76.94381894399572,hammer curl_11.mp4,285
21.971309055100235,13.155906929513492,0.18787924945354462,5.283376216888428,6.316214084625244,10.29932767481498,10.617820167219548,0.5019129400660746,85.2553497818729,76.3613396340201,hammer curl_11.mp4,288
33.243773847711054,9.433818733795944,0.5685563087463379,7.710255146026611,5.661160945892334,11.546148887401197,10.40769721104179,1.1158059147053392,85.23278695324855,73.50104026582211,hammer curl_11.mp4,291
40.048488512279256,18.789676853724053,0.07843723148107529,6.10577917098999,7.23775053024292,10.480998761641578,11.16995643842609,0.7226198004752385,85.10281599444441,77.510784056051,hammer curl_11.mp4,294
10.641037217628426,31.080376799961034,0.20604898035526276,4.00091028213501,8.001591682434082,8.723999879139587,12.049874338991188,0.9798009038579336,87.58471001882704,79.15105178137895,hammer curl_11.mp4,297
121.50048352346334,63.298038525600674,0.5659211874008179,4.742912769317627,8.656057357788086,8.775209495307687,13.630997057282014,0.6299016285683272,88.55105391988246,85.04926619692372,hammer curl_11.mp4,300
88.08434558506974,103.53067505210186,0.3898821771144867,5.402544975280762,6.1951823234558105,9.947063778147413,11.282190343356922,0.16122253271866585,87.53750708591618,70.89727862295155,hammer curl_11.mp4,303
144.3912297657387,139.01271002002073,0.14895465970039368,5.621219158172607,8.182565689086914,10.825747270490766,13.241952609015135,0.03795656298768382,84.46779526063148,55.419105214478364,hammer curl_11.mp4,306
146.12376846229395,151.11538410031181,1.2615803480148315,5.682249546051025,8.350296974182129,11.802064225766909,11.592653015281778,0.033586528524141894,86.43818940057496,51.54354640320353,hammer curl_11.mp4,309
162.71474987532088,163.89026921714822,1.2201385498046875,4.658462047576904,9.560782432556152,11.128611332029234,13.250552319861672,0.007198415658728893,81.99851288593312,46.127503654557636,hammer curl_11.mp4,312
166.04739743180022,165.79529473801085,0.916842520236969,3.0885653495788574,9.344039916992188,8.538239960400928,12.755117592485048,0.0015194108518162674,79.88692575080762,30.912093161845277,hammer curl_11.mp4,315
169.47013356465314,170.45772565064433,0.505591094493866,2.6382482051849365,9.0387544631958,7.703164860543477,12.763575828474945,0.005810598097319774,67.07364720880858,22.117499730177283,hammer curl_11.mp4,318
173.53428119323752,171.94187479105352,0.04762418568134308,1.785534143447876,8.901278495788574,7.447346600359943,14.307882116481093,0.009218618272784095,58.56614203681871,20.661339213667052,hammer curl_11.mp4,321
157.96955455902514,175.21201621805992,0.11704795807600021,3.0349960327148438,8.105124473571777,8.082305615143209,12.817920300474203,0.10350189308982417,82.42348327702196,21.264394410839742,hammer curl_11.mp4,324
36.82539184877637,174.87302145029872,0.6580426692962646,6.173524379730225,8.613636016845703,11.630185043279937,12.552685502268949,1.3041914433859905,88.64252922431456,26.62187699084966,hammer curl_11.mp4,327
161.15834353439527,176.21410627290126,0.615551769733429,4.181621551513672,8.012789726257324,9.753606684524037,12.164502584358399,0.08925306584521454,85.95996126367638,22.111185416187638,hammer curl_11.mp4,330
165.10710430542423,174.33593402640358,0.29849475622177124,1.6870006322860718,7.919313430786133,6.690758942978363,12.205454233641566,0.05437630871049159,74.27079702745804,19.172160566605942,hammer curl_11.mp4,333
173.77256690686482,171.50518240706606,0.29775282740592957,1.904595136642456,8.036600112915039,6.073379128827535,12.678027999727357,0.01313368442828461,73.98683313122035,31.52127562743754,hammer curl_11.mp4,336
166.09390139938847,164.55104217425142,0.04134361818432808,2.145873785018921,8.608464241027832,7.0384310264197065,13.276601173997078,0.009332422921467909,76.702642130748,32.574660954536334,hammer curl_11.mp4,339
156.70431452075624,152.94325420683992,0.26555949449539185,2.745360851287842,7.949272632598877,7.311932016186859,12.747892025587975,0.02429252281470361,81.06555656248311,54.91939403880621,hammer curl_11.mp4,342
160.21516973372366,133.65553584831875,0.19403904676437378,4.899774551391602,8.44074821472168,9.816482166999865,12.670136412202567,0.1807572744129137,84.01480658725445,63.44666426179712,hammer curl_11.mp4,345
100.83296056337235,102.84346949842711,0.22398574650287628,4.981135845184326,7.135267734527588,9.250557322745033,11.546524246843495,0.019742185528730354,87.22228829029216,76.62154629692245,hammer curl_11.mp4,348
75.8902344075386,54.92642369141023,0.09018214046955109,4.114092826843262,7.520885467529297,8.61639080456881,11.969600426659685,0.3205067461709882,88.94229649236337,85.29944668189196,hammer curl_11.mp4,351
37.96126285725749,29.681098228942847,0.4842933714389801,8.430298805236816,6.141822338104248,12.175404982805926,10.63215622845569,0.2448218688807381,87.60459513476275,81.48260691601335,hammer curl_11.mp4,354
29.47560990454967,15.51078528328821,0.538923978805542,7.144054889678955,6.087123394012451,10.586990276401957,10.39142689428381,0.6208465720781676,84.10822907791888,78.67897427732086,hammer curl_11.mp4,357
21.23423364892323,9.216077580022263,0.21153809130191803,7.054509162902832,5.950840950012207,11.282626732425602,9.490033372709028,0.7893617886885,83.03412295313215,70.93691190305998,hammer curl_11.mp4,360
