left_elbow_angle,right_elbow_angle,left_shoulder_abduction,right_shoulder_abduction,trunk_lean_angle,left_wrist_over_elbow,right_wrist_over_elbow,elbow_symmetry_ratio,shoulder_symmetry_ratio,head_forward_lean,_video,_frame_idx
145.42230281892486,136.3783251079868,110.54742201709134,130.2266400445305,6.666500568389893,10.286315924606775,10.402095392283545,0.06418706571004326,0.16346626259437055,4.871199607849121,shoulder press_1.mp4,108
136.59015357790122,136.19998891303135,122.3560164675224,125.30951944543004,6.1716461181640625,13.282750351363767,8.40187433480416,0.0028605481217697628,0.023850738594050656,7.371740818023682,shoulder press_1.mp4,111
129.69660163955456,122.63516983629223,127.8808147101657,139.46429688570282,5.455925464630127,14.592272229659004,7.511028299295793,0.05596942281157206,0.08665564974344672,9.349559783935547,shoulder press_1.mp4,114
118.51054294082947,116.60840888159926,140.98903048366563,141.21508648716716,5.640466213226318,14.506800030084161,9.649452684364535,0.016180184919051314,0.0016020744553835833,9.689826011657715,shoulder press_1.mp4,117
101.19784792993816,111.45512318570462,156.39750545530637,149.80378154686642,5.5300211906433105,15.374993111869827,7.845085121830896,0.09646961621983123,0.043067904599585614,6.678361415863037,shoulder press_1.mp4,120
90.15055096280389,91.22073520458304,164.93814508888732,174.57504995120493,5.144653797149658,13.550011948274133,7.081426693187278,0.011801032725670546,0.056768956276822234,5.351933479309082,shoulder press_1.mp4,123
63.61051858461955,83.14737970391273,162.06876108001126,178.78985434367308,5.184384822845459,13.773510155015693,4.624708901799446,0.2662461284486765,0.09811160702438254,7.145882606506348,shoulder press_1.mp4,126
51.04072940333143,60.44985498270815,155.35465074366653,151.8507795740698,5.724919319152832,14.414905478497202,2.5755400788659126,0.16878780627424703,0.022811258029994706,8.922952651977539,shoulder press_1.mp4,129
38.661435607965565,47.62644188233563,136.59727035402443,138.54751620662984,4.602275848388672,12.928279445747823,3.005746177144704,0.2077929492558844,0.014176142510157894,6.325223445892334,shoulder press_1.mp4,132
30.570044432342204,39.691998606853865,128.87075922010456,127.1686182288618,4.510115623474121,9.486989053284942,3.2576940596473305,0.25965524997395617,0.013295931338389752,5.302988052368164,shoulder press_1.mp4,135
27.528655680804096,41.67496222479745,125.270282480869,127.59930082809022,5.10805082321167,9.822137568740803,5.933420471811541,0.40883141581672444,0.018420707755709774,6.8707427978515625,shoulder press_1.mp4,138
34.3892955830798,43.47831257655562,132.18925311949934,132.35747780784246,4.722262859344482,9.442558726979165,2.8437908594703902,0.23344795630148396,0.0012717956313685796,5.188702583312988,shoulder press_1.mp4,141
45.49495374522304,47.32745849517062,149.16879592366914,137.80718063991344,5.48255729675293,15.341027815612462,0.9112973459104368,0.039484100999265366,0.07918164732676437,6.322351455688477,shoulder press_1.mp4,144
81.19450327409794,81.55269700153612,174.36410088267584,173.76196623015034,5.175089359283447,15.434360213319179,3.7737134931165706,0.004401841958958784,0.003459290811051835,5.904651641845703,shoulder press_1.mp4,147
118.00768250854915,114.13125654766783,143.6665503091357,143.33097684572027,5.210251808166504,14.574966209603312,8.710841984409429,0.03339746426550668,0.00233851118329914,5.980348110198975,shoulder press_1.mp4,150
135.66983536439454,133.71594731650632,124.81018666186772,124.55761686276024,4.860164165496826,14.15514958950327,9.563845042683507,0.014506244750137334,0.002025680906176264,6.937378406524658,shoulder press_1.mp4,153
155.92909523098422,151.4931762412254,103.07929786791938,115.90543487298066,5.42780876159668,7.944459287846468,7.292481443464108,0.02885880042793072,0.11714183764798806,2.5622551441192627,shoulder press_1.mp4,156
171.05319104614506,162.48915414482764,96.27311954732353,103.96438609018418,5.753935813903809,1.2271001615154766,5.413166495772439,0.05135202186345488,0.07682143780580483,5.893449783325195,shoulder press_1.mp4,159
169.3772693383381,166.89516143356934,92.72533005644793,107.0588696442889,6.3940043449401855,1.652360602121399,2.86332255141109,0.014762482306807717,0.14349022204270048,3.6027486324310303,shoulder press_1.mp4,162
162.72503965224394,157.29906377989906,98.33288684660909,109.96408000988855,6.591012477874756,5.078734413674739,7.5514308972246225,0.03390979500702132,0.11167894894304974,2.8305885791778564,shoulder press_1.mp4,165
154.723134624869,146.5640476782433,108.0501753061482,117.23434123717702,7.137074947357178,8.872798697306948,6.999247487225688,0.05416152711347138,0.08153392937914201,7.075085639953613,shoulder press_1.mp4,168
141.417614370939,136.24501609941277,118.34517383441373,122.94834617085768,6.146008491516113,11.840955393882615,11.93578202403153,0.03725815218824375,0.0381541314192224,6.819947242736816,shoulder press_1.mp4,171
132.12846399036547,126.0065046865811,126.93187432124202,135.09769971690767,6.135191440582275,13.08396039617827,7.657046551059631,0.04743223543220099,0.06232750959994128,7.869237899780273,shoulder press_1.mp4,174
118.60942829680548,114.2773630226521,139.72580894837049,147.05072264330977,5.909167289733887,13.41927371078641,9.197634902875379,0.03720318571619598,0.05108447092434106,9.203375816345215,shoulder press_1.mp4,177
101.6831765183335,101.3510916515281,155.1013923252787,162.6602727849503,5.359197616577148,14.668289591068815,6.993564527451607,0.003271219876317384,0.0475757858145002,5.228699684143066,shoulder press_1.mp4,180
68.8281474974592,85.8300242119852,170.67580246086834,179.59651699655177,5.729234218597412,16.03411642189545,2.9207454918358073,0.21986392993791953,0.0509358806856438,7.420986652374268,shoulder press_1.mp4,183
50.91785219180193,65.28631138787814,150.5593405005161,160.14578174665078,5.057591915130615,13.430627074510136,3.2813934081475824,0.24729680509638371,0.06170764856917061,7.516488075256348,shoulder press_1.mp4,186
36.990212700361376,48.67076644100394,136.10774462380823,140.5196045891819,4.901853084564209,13.371203814487739,0.4014886264337536,0.27271585867274023,0.03189749659912877,6.398464679718018,shoulder press_1.mp4,189
31.163919928309234,44.76752571222728,126.28619989387208,135.66504617160084,4.641498565673828,8.73226535254638,2.6272021586327527,0.3583128351939522,0.07160757139811107,4.937016487121582,shoulder press_1.mp4,192
26.17525595226622,43.64224395334603,120.79053895878913,130.45405249439548,4.749512672424316,8.238806677782994,6.554562062939738,0.5003613141316662,0.07692514676406076,5.523477554321289,shoulder press_1.mp4,195
24.828471521717642,40.75449063454624,121.22752860643202,125.46138760621474,5.119558811187744,7.733003262774278,6.757933236546404,0.4856755044056054,0.03432549029590874,6.536785125732422,shoulder press_1.mp4,198
31.037694818833334,44.86552501068392,127.48748753772892,132.1684183754493,5.036473274230957,8.27483722904485,4.010869853414805,0.3643542453906077,0.036054876712764285,5.644519805908203,shoulder press_1.mp4,201
47.42173834537404,49.76126843607858,152.1565717855121,137.99703858512544,5.65484619140625,15.74542538792016,0.9654969026530079,0.04814689662701487,0.0976002551358883,6.961914539337158,shoulder press_1.mp4,204
82.59564805528893,72.18616038752043,174.16060967426478,164.08617283421327,5.8918938636779785,14.244088136374277,2.681636955499768,0.13450531134755056,0.0595685597677429,5.350617408752441,shoulder press_1.mp4,207
114.89162002413318,104.65167112831342,141.70970072081434,157.711286058563,5.311783313751221,14.69077215416097,8.485352113378712,0.09328409756515245,0.10688352549942742,6.973255157470703,shoulder press_1.mp4,210
131.16646947658938,118.87736778965176,129.06507534393756,138.37298640578481,5.519357204437256,14.047355063685085,9.157296034438014,0.09829557745790361,0.06960797577539961,6.388366222381592,shoulder press_1.mp4,213
146.01471240260202,139.12903568501852,111.65090744228002,124.25771049051271,7.36873722076416,12.40438025359044,9.603572961320403,0.04829617877834463,0.10687869869869872,5.560837745666504,shoulder press_1.mp4,216
164.68863888497393,155.93019212562612,96.9750456641792,112.64863529279859,6.281682968139648,3.7309673063623974,7.7208646310087925,0.054634637221656145,0.14954025763755344,2.1245920658111572,shoulder press_1.mp4,219
172.71589301693908,167.4543088520247,94.2419476547764,104.76418857406391,5.614412784576416,0.022005694187015486,0.9773402927935112,0.03093500921601114,0.10574790424741295,2.220060348510742,shoulder press_1.mp4,222
166.01769919199154,162.43515149838177,90.8113731768053,114.22871028004106,5.905449867248535,3.0903034914596192,4.37651260028268,0.021814684732250796,0.22841716320471814,0.8820139765739441,shoulder press_1.mp4,225
157.53695234297268,155.27293018951664,97.66413320015111,116.82296872507384,6.878758907318115,8.094839626623923,6.178489016646331,0.014475387638821748,0.1786479033280232,2.20876145362854,shoulder press_1.mp4,228
140.7607281169292,136.20349716013163,117.54388381999418,125.95642241709392,5.546152114868164,11.553670723578712,9.741281636104937,0.03290844478010641,0.06909673936022678,5.606227874755859,shoulder press_1.mp4,231
130.01081809954346,121.15161042383095,129.30014691334517,136.11351306387226,5.3470282554626465,13.854226806100185,10.754410433899578,0.07054564432902855,0.051341488234719596,6.663367748260498,shoulder press_1.mp4,234
114.35679668281392,115.86902549794627,143.84892730633086,145.614677114849,5.011357307434082,13.139197642749776,8.980025837898644,0.013136917490906213,0.012200150772315461,3.9202661514282227,shoulder press_1.mp4,237
91.21597775604687,96.88809833727068,162.9837311078172,169.4563138190232,5.761916160583496,14.249920918239024,7.11372429235657,0.060308321850611,0.038939849816410736,5.803985595703125,shoulder press_1.mp4,240
60.2757140481346,71.9083876287494,161.64614810991594,164.93545122022604,5.564362049102783,15.076938282615886,1.3542835389515702,0.17600715113304863,0.020143836131961235,8.806994438171387,shoulder press_1.mp4,243
41.894955510001296,55.288017361602215,139.69995087603928,151.19504204853496,4.928853988647461,14.182095079872154,1.6737663558747886,0.2756256874194537,0.07903258187380505,9.995758056640625,shoulder press_1.mp4,246
30.372913993415153,43.874041600702455,127.21176596499078,135.24162097160672,5.089280605316162,10.203765454991403,1.827465866549954,0.3636816486077433,0.06119071352320379,10.23475170135498,shoulder press_1.mp4,249
25.479036066201115,43.19668790568107,123.33754434686465,127.43403055748085,4.904080867767334,8.527693940735254,6.283135509445209,0.5159800527689834,0.03267105701416736,9.543779373168945,shoulder press_1.mp4,252
23.901517967405567,42.01091203322415,118.83035169055911,125.5153255951009,5.0215020179748535,6.037843857465416,7.383894024974387,0.5494986018766285,0.05471734944364506,9.221883773803711,shoulder press_1.mp4,255
27.19617901752542,43.79200248182044,123.80418911239865,130.2608624453105,5.015528678894043,9.178407812969112,5.5927441174594,0.4675658148658998,0.050826930294623845,12.00771713256836,shoulder press_1.mp4,258
40.56741501972262,46.52635176953022,140.74231088462665,140.07557182421777,5.036871433258057,14.939447291477324,0.33398773814887384,0.1368395688804431,0.004748551295788779,10.399212837219238,shoulder press_1.mp4,261
65.87025151499437,64.45310597241995,168.78567016550969,158.4882482013511,5.438318252563477,16.633393819270353,3.2439798451138433,0.021748143539215902,0.06292846075571225,9.815296173095703,shoulder press_1.mp4,264
106.91155935143027,104.98291143696697,154.5399202921403,152.12059646449205,5.143581390380859,14.471616682017611,8.120361122056343,0.0182038531471573,0.0157785152991719,7.419984817504883,shoulder press_1.mp4,267
127.7585673001952,113.20715816923824,131.02229849519216,146.48624430339316,5.258754730224609,13.73872984660494,10.477912258675653,0.12077575848273746,0.11144843075641588,9.613443374633789,shoulder press_1.mp4,270
144.6533996204989,139.3935261533682,113.87507834364628,122.46148949627968,6.2129411697387695,13.219889928585758,9.348242180216674,0.03703524305218591,0.0726625695812685,8.929790496826172,shoulder press_1.mp4,273
162.8791893297862,159.22009653412684,95.69610798542737,111.79747721828674,6.016612529754639,4.359110260968566,7.398444052521319,0.022720278847220512,0.1551987182355665,4.6991658210754395,shoulder press_1.mp4,276
167.92716322674224,162.0709907978939,95.34511909617592,110.13748520406732,5.967234134674072,2.213672045348031,3.548164069573408,0.03549215265253359,0.1439768213787807,5.889758586883545,shoulder press_1.mp4,279
164.08662122586196,162.27939470258937,95.34141641214701,110.35442682812584,6.440418720245361,3.82323992193032,4.919038182407423,0.011074845021050137,0.14597291009368782,4.512109279632568,shoulder press_1.mp4,282
156.44348726838734,148.49868491453563,103.71545647110908,118.75227693279884,6.011064052581787,6.372217679782642,7.793274370382369,0.05210694406076399,0.13518203500000794,3.099602699279785,shoulder press_1.mp4,285
139.8308458280076,136.35634084741594,115.77012595395054,125.57442215443604,6.058265209197998,13.809826391979085,10.814876067494865,0.025160508149676877,0.08124729791768437,6.098822593688965,shoulder press_1.mp4,288
124.39183241181742,115.2303297918886,135.00319635216164,141.6257578579086,5.7259321212768555,14.24431911795603,10.169113143423962,0.07646623781101274,0.04788046518599671,7.717905044555664,shoulder press_1.mp4,291
115.05786075096023,110.66596471585919,146.94533563658797,148.12776528559118,5.96590518951416,12.259715170041792,8.857775574891274,0.038913889803330784,0.00801448620906355,9.577519416809082,shoulder press_1.mp4,294
83.63828724071416,90.55092946702402,176.11334641727734,169.59251073883797,5.443366050720215,14.528007185406814,7.818793847363863,0.0793693473908683,0.03772476250232962,8.93142032623291,shoulder press_1.mp4,297
60.311643091140596,71.64082535732706,158.63792401305264,168.05689061487868,5.935309886932373,13.920825859940186,3.583925944062756,0.1717161095870053,0.05766217387045574,12.79671573638916,shoulder press_1.mp4,300
43.741851829697225,56.31020339617915,141.99935308980005,153.71921057298886,5.255655288696289,14.166414792788075,2.933074937437819,0.2512362497323569,0.07926358993514579,10.789102554321289,shoulder press_1.mp4,303
33.939897802568574,43.8381975133331,133.03874710063462,133.9372159985282,5.181770324707031,10.385031831481076,0.5683920137015693,0.2545266677092522,0.006730710041936225,9.236542701721191,shoulder press_1.mp4,306
26.174636593331137,42.71490346522677,120.54889554918338,128.76441138122138,4.876057147979736,7.548201288231121,6.604121051699228,0.48019675723879046,0.06590515310385206,10.791699409484863,shoulder press_1.mp4,309
16.54003945197618,40.84465878069258,115.66946726840035,123.33800217531503,4.908836841583252,10.379947541698835,9.568938571519821,0.8470766624988515,0.06416983473163428,10.148356437683105,shoulder press_1.mp4,312
26.188445064236305,39.97963163701182,122.13510922972603,123.38709780994611,4.892967224121094,7.57693059306751,7.679580947650506,0.41685317936754757,0.010198577108894972,9.787050247192383,shoulder press_1.mp4,315
34.26244203411608,41.78884387986318,133.50419783340513,128.99000723902304,5.185956954956055,10.51234844929095,3.408419171732724,0.1979296406443444,0.03439459239213694,10.678742408752441,shoulder press_1.mp4,318
48.24383167915644,53.23285582703733,149.15722344904566,146.30210502885964,5.11206579208374,15.550596747206225,0.4658166659199593,0.09832847859911427,0.019326642586609176,9.382107734680176,shoulder press_1.mp4,321
80.72648356583922,90.85165440472355,175.4642561110307,174.02617261119215,5.376202583312988,16.89211314753588,4.350946875629379,0.11802402052668833,0.00822960162369161,8.896336555480957,shoulder press_1.mp4,324
110.545689646419,114.60948513981445,144.77904168043514,149.50607298940653,5.179314136505127,14.314039536005136,7.383325942123895,0.03609773124027631,0.032125520954565744,4.165882587432861,shoulder press_1.mp4,327
126.41764896365989,118.34639614660425,135.55347125052427,138.75462113401943,5.695568084716797,14.016241139873133,10.121242491700482,0.06595129454916146,0.023339813679339606,11.427474975585938,shoulder press_1.mp4,330
146.05859140186774,135.6073880969626,112.51490643970992,125.74048277764346,6.4187445640563965,12.211239531155112,10.42266228009475,0.07420990865493243,0.11102016522168355,7.49219274520874,shoulder press_1.mp4,333
155.86001021178046,152.7659462249931,97.55019063383405,118.78109101472587,6.338074207305908,9.65036158128167,8.774674602750375,0.020050575282194314,0.19628137196896375,3.5032224655151367,shoulder press_1.mp4,336
168.62498946220597,162.2857126524067,98.05444439241526,104.38637751257578,6.201594829559326,2.7999921773067036,5.114535909276292,0.03831412383636747,0.0625558922412615,6.589387893676758,shoulder press_1.mp4,339
171.7814973003604,166.5738089242883,93.75009864732273,104.92215382306216,5.447909355163574,0.7267534581170975,2.704441179439504,0.03078236563912191,0.11246719193869104,4.151078701019287,shoulder press_1.mp4,342
164.2549025448159,162.14856560518098,92.95279878163642,113.4703708188743,6.80127477645874,4.077756266367834,4.38756612668896,0.012906339210017053,0.19879136704416847,2.9734814167022705,shoulder press_1.mp4,345
153.97695878598157,150.16600609642632,105.21586730511329,117.49022028533237,6.6735382080078125,7.639732294344685,7.356659285833761,0.02506027184307022,0.11022916448329417,5.491251468658447,shoulder press_1.mp4,348
138.91613944543053,135.83686337636672,119.70544106390828,124.99005420460266,6.218582630157471,13.238322694828147,10.021549374978031,0.022414867444131296,0.04319338314663641,8.465351104736328,shoulder press_1.mp4,351
128.13672276207896,118.40550494973981,130.17450973059638,142.36849081435022,6.02508020401001,14.189899324987886,8.179773580891805,0.07894159067722788,0.08948298844125231,13.370412826538086,shoulder press_1.mp4,354
117.52299636619149,113.21228786110166,139.04711801550968,151.45231610388865,6.558915615081787,13.456797444065938,7.183729228306821,0.03736497016072699,0.08540600518540288,9.609040260314941,shoulder press_1.mp4,357
86.73301003019326,93.88948592088717,171.55277747677127,171.9995512731304,5.604498386383057,13.375091429882175,4.38735203780781,0.07924235409339225,0.0026009068137295625,7.45290994644165,shoulder press_1.mp4,360
56.44701807817366,66.39531792571871,158.93970829770353,157.9781325943141,5.726304054260254,15.215455460421841,1.3392920896617353,0.161968587885366,0.006068296443538266,10.442378997802734,shoulder press_1.mp4,363
39.869747101323206,53.1458596832405,137.36040953067723,147.87476219901671,5.6740946769714355,13.8399310375449,0.2534095395003752,0.28545989304067015,0.07372409653816128,10.456814765930176,shoulder press_1.mp4,366
30.750340627662517,45.72489887917541,126.10402153817391,135.62987281816342,5.396803379058838,8.61912170236717,2.9001176645883864,0.3916184728044942,0.07279035299127556,9.36637020111084,shoulder press_1.mp4,369
23.165960168087253,42.810440778396135,119.61901218866045,127.21763664889953,5.328944683074951,8.087401600125856,6.864546575619181,0.5955002191236064,0.06156804101841163,10.89483642578125,shoulder press_1.mp4,372
22.732789887078344,40.30738257884037,116.60294311001113,125.16401800918285,5.213258266448975,7.009232197387185,7.63064213206776,0.5575680396897182,0.07082088354455526,7.596158504486084,shoulder press_1.mp4,375
27.873246258485203,41.164490242459046,122.85023647753475,127.64606581670091,5.5342254638671875,8.75292998161093,6.4903647650891125,0.38504286662967446,0.038290619823464926,9.239755630493164,shoulder press_1.mp4,378
41.060719377895865,47.631457309984654,139.78125798713805,140.78159930449957,5.982445240020752,14.314224577420044,0.6352467203838185,0.14816950440199667,0.007130960434450446,9.745312690734863,shoulder press_1.mp4,381
62.93586070109725,63.19386431098106,165.3837539644985,156.38346140159692,5.221346855163574,15.942360620044882,1.8953914871214552,0.004091083364513929,0.05594288126999747,7.448473930358887,shoulder press_1.mp4,384
99.26527750917502,101.68232037663134,163.81204217645603,156.79555215037564,4.807823657989502,14.324381551556069,5.432068376711158,0.02405644947126826,0.04376995523647944,4.656709671020508,shoulder press_1.mp4,387
120.84733720245217,105.65950770952358,134.2965114831165,155.23293911160744,6.478609561920166,16.116983113203933,9.675035751390277,0.13410481699862822,0.14462382037810195,6.2168426513671875,shoulder press_1.mp4,390
134.41153981416326,120.53043777695572,119.96324829187526,141.0097219801531,5.9866623878479,15.534221746812015,11.018031402224663,0.1088961666365539,0.16129236423480786,5.475233554840088,shoulder press_1.mp4,393
147.54526104301993,140.23299009498515,109.8200089334885,121.20013562707072,6.475523948669434,11.879861070028404,11.44704777210302,0.05081878786265995,0.09852064386185214,4.256066799163818,shoulder press_1.mp4,396
161.24796745595742,155.10882358759312,99.4598153401756,111.95715964370875,6.923689365386963,6.675553489836783,7.365223655139537,0.03881151941207527,0.11822460617919434,4.570079803466797,shoulder press_1.mp4,399
169.69104982822938,165.38767919576645,89.57341792837512,111.70171939890159,5.758528709411621,1.8420026530212656,2.5206712710188754,0.02568572851519175,0.21988112157683423,1.9617512226104736,shoulder press_1.mp4,402
169.70969194100334,164.38953378366827,95.96711882952305,105.90539578524547,6.473038196563721,2.162137394344833,2.6955336443782225,0.03184777304284668,0.09846092198026613,5.10256814956665,shoulder press_1.mp4,405
163.2931692113948,158.01729313635374,98.10497455636663,111.27464859609961,6.913153171539307,4.745382456433526,5.965819242973149,0.032839740333951956,0.12579709373288037,4.2401509284973145,shoulder press_1.mp4,408
149.65715562374626,141.31046908353352,110.11766596796193,124.22635501507747,7.4188313484191895,9.66961474947787,8.084009611395665,0.057371926162642355,0.12041006199289088,5.076939105987549,shoulder press_1.mp4,411
131.87369617566316,130.71500303599495,128.38762749011076,128.05014834773007,5.753556728363037,14.397066757403037,9.031290158034377,0.008825156171204794,0.00263205482326514,5.730846405029297,shoulder press_1.mp4,414
121.54907289709352,111.78714221859722,135.4394550135118,147.2946135509671,6.009495735168457,15.585625778062463,9.514658994084957,0.08367265813115399,0.08386084208137572,7.104076862335205,shoulder press_1.mp4,417
108.47666134087783,112.97839440152374,148.76201532857777,152.52289688797546,5.667258262634277,12.354465617961775,6.421705683862586,0.0406559520219974,0.024965614983696864,5.538428783416748,shoulder press_1.mp4,420
77.42048197850335,90.19238224441852,179.1611652670812,174.38919431251583,5.725063323974609,17.96038964010403,4.118122811959947,0.15239761369304922,0.026994575597319007,5.874701023101807,shoulder press_1.mp4,423
